MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20190129,PR,24.31,66.77,8.91,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,PR,24.31,66.77,8.91,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,PR,24.31,66.77,8.91,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,PR,22.02,67.18,10.80,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,PR,39.20,54.76,6.04,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,PR,44.38,55.62,0.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,PR,44.38,55.62,0.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,PR,73.74,26.26,0.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,PR,73.74,26.26,0.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,PR,73.74,26.26,0.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,PR,73.74,26.26,0.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,PR,73.74,26.26,0.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,PR,96.31,3.69,0.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,PR,96.31,3.69,0.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,PR,96.31,3.69,0.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,PR,96.31,3.69,0.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,PR,85.56,14.44,0.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,PR,85.56,14.44,0.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
20180925,PR,78.36,21.64,0.00,0.00,0.00,0.00,2018-09-25,2018-10-01,2
20180918,PR,72.80,27.20,0.00,0.00,0.00,0.00,2018-09-18,2018-09-24,2
20180911,PR,63.83,36.17,0.00,0.00,0.00,0.00,2018-09-11,2018-09-17,2
20180904,PR,57.10,42.90,0.00,0.00,0.00,0.00,2018-09-04,2018-09-10,2
20180828,PR,48.37,51.63,0.00,0.00,0.00,0.00,2018-08-28,2018-09-03,2
20180821,PR,48.37,51.63,0.00,0.00,0.00,0.00,2018-08-21,2018-08-27,2
20180814,PR,48.37,51.63,0.00,0.00,0.00,0.00,2018-08-14,2018-08-20,2
20180807,PR,77.62,22.38,0.00,0.00,0.00,0.00,2018-08-07,2018-08-13,2
20180731,PR,77.62,22.38,0.00,0.00,0.00,0.00,2018-07-31,2018-08-06,2
20180724,PR,81.61,18.39,0.00,0.00,0.00,0.00,2018-07-24,2018-07-30,2
20180717,PR,81.61,18.39,0.00,0.00,0.00,0.00,2018-07-17,2018-07-23,2
20180710,PR,73.37,26.63,0.00,0.00,0.00,0.00,2018-07-10,2018-07-16,2
20180703,PR,66.31,33.69,0.00,0.00,0.00,0.00,2018-07-03,2018-07-09,2
20180626,PR,75.20,24.80,0.00,0.00,0.00,0.00,2018-06-26,2018-07-02,2
20180619,PR,75.20,24.80,0.00,0.00,0.00,0.00,2018-06-19,2018-06-25,2
20180612,PR,85.76,14.24,0.00,0.00,0.00,0.00,2018-06-12,2018-06-18,2
20180605,PR,85.76,14.24,0.00,0.00,0.00,0.00,2018-06-05,2018-06-11,2
20180529,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-29,2018-06-04,2
20180522,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-22,2018-05-28,2
20180515,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-15,2018-05-21,2
20180508,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-08,2018-05-14,2
20180501,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-05-01,2018-05-07,2
20180424,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-24,2018-04-30,2
20180417,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-17,2018-04-23,2
20180410,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-10,2018-04-16,2
20180403,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-04-03,2018-04-09,2
20180327,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-27,2018-04-02,2
20180320,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-20,2018-03-26,2
20180313,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-13,2018-03-19,2
20180306,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-03-06,2018-03-12,2
20180227,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-27,2018-03-05,2
20180220,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-20,2018-02-26,2
20180213,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-13,2018-02-19,2
20180206,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-02-06,2018-02-12,2
20180130,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-30,2018-02-05,2
20180123,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-23,2018-01-29,2
20180116,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-16,2018-01-22,2
20180109,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-09,2018-01-15,2
20180102,PR,100.00,0.00,0.00,0.00,0.00,0.00,2018-01-02,2018-01-08,2
20171226,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,2
20171219,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,2
20171212,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,2
20171205,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,2
20171128,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,2
20171121,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,2
20171114,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,2
20171107,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,2
20171031,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,2
20171024,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,2
20171017,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,2
20171010,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,2
20171003,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,2
20170926,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,2
20170919,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,2
20170912,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,2
20170905,PR,94.08,5.92,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,2
20170829,PR,81.64,13.35,5.01,0.00,0.00,0.00,2017-08-29,2017-09-04,2
20170822,PR,71.81,14.41,13.78,0.00,0.00,0.00,2017-08-22,2017-08-28,2
20170815,PR,71.81,14.41,13.78,0.00,0.00,0.00,2017-08-15,2017-08-21,2
20170808,PR,79.94,13.63,6.42,0.00,0.00,0.00,2017-08-08,2017-08-14,2
20170801,PR,79.94,13.63,6.42,0.00,0.00,0.00,2017-08-01,2017-08-07,2
20170725,PR,84.53,15.47,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,2
20170718,PR,84.53,15.47,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,2
20170711,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,2
20170704,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,2
20170627,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,2
20170620,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,2
20170613,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,2
20170606,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,2
20170530,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,2
20170523,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,2
20170516,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,2
20170509,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,2
20170502,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,2
20170425,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,2
20170418,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,2
20170411,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,2
20170404,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,2
20170328,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,2
20170321,PR,75.40,24.60,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,2
20170314,PR,54.05,45.95,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,2
20170307,PR,54.05,45.95,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,2
20170228,PR,54.05,45.95,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,2
20170221,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,2
20170214,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,2
20170207,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,2
20170131,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,2
20170124,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,2
20170117,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,2
20170110,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,2
20170103,PR,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,2
20161227,PR,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,2
20161220,PR,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-20,2016-12-26,2
20161213,PR,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-13,2016-12-19,2
20161206,PR,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-06,2016-12-12,2
20161129,PR,100.00,0.00,0.00,0.00,0.00,0.00,2016-11-29,2016-12-05,2
20161122,PR,89.43,10.57,0.00,0.00,0.00,0.00,2016-11-22,2016-11-28,2
20161115,PR,87.96,12.04,0.00,0.00,0.00,0.00,2016-11-15,2016-11-21,2
20161108,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-11-08,2016-11-14,2
20161101,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-11-01,2016-11-07,2
20161025,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-10-25,2016-10-31,2
20161018,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-10-18,2016-10-24,2
20161011,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-10-11,2016-10-17,2
20161004,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-10-04,2016-10-10,2
20160927,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-09-27,2016-10-03,2
20160920,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-09-20,2016-09-26,2
20160913,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-09-13,2016-09-19,2
20160906,PR,87.96,7.35,4.69,0.00,0.00,0.00,2016-09-06,2016-09-12,2
20160830,PR,87.96,5.61,6.43,0.00,0.00,0.00,2016-08-30,2016-09-05,2
20160823,PR,87.96,5.61,6.43,0.00,0.00,0.00,2016-08-23,2016-08-29,2
20160816,PR,87.96,5.61,6.43,0.00,0.00,0.00,2016-08-16,2016-08-22,2
20160809,PR,87.96,5.61,6.43,0.00,0.00,0.00,2016-08-09,2016-08-15,2
20160802,PR,81.74,11.83,6.43,0.00,0.00,0.00,2016-08-02,2016-08-08,2
20160726,PR,81.74,11.83,6.43,0.00,0.00,0.00,2016-07-26,2016-08-01,2
20160719,PR,81.74,11.83,6.43,0.00,0.00,0.00,2016-07-19,2016-07-25,2
20160712,PR,81.74,11.83,6.43,0.00,0.00,0.00,2016-07-12,2016-07-18,2
20160705,PR,81.74,13.43,4.83,0.00,0.00,0.00,2016-07-05,2016-07-11,2
20160628,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-06-28,2016-07-04,2
20160621,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-06-21,2016-06-27,2
20160614,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-06-14,2016-06-20,2
20160607,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-06-07,2016-06-13,2
20160531,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-05-31,2016-06-06,2
20160524,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-05-24,2016-05-30,2
20160517,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-05-17,2016-05-23,2
20160510,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-05-10,2016-05-16,2
20160503,PR,82.69,12.48,4.83,0.00,0.00,0.00,2016-05-03,2016-05-09,2
20160426,PR,60.12,22.05,13.01,4.82,0.00,0.00,2016-04-26,2016-05-02,2
20160419,PR,60.12,22.05,13.01,4.82,0.00,0.00,2016-04-19,2016-04-25,2
20160412,PR,60.12,22.05,13.01,4.82,0.00,0.00,2016-04-12,2016-04-18,2
20220405,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-11,2022-01-17,2
20220104,RI,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-04,2022-01-10,2
20211228,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-28,2022-01-03,2
20211221,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-21,2021-12-27,2
20211214,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-14,2021-12-20,2
20211207,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-07,2021-12-13,2
20211130,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-30,2021-12-06,2
20211123,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-23,2021-11-29,2
20211116,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-16,2021-11-22,2
20211109,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-09,2021-11-15,2
20211102,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-02,2021-11-08,2
20211026,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-26,2021-11-01,2
20211019,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-19,2021-10-25,2
20211012,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-12,2021-10-18,2
20211005,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-05,2021-10-11,2
20210928,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-28,2021-10-04,2
20210921,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-21,2021-09-27,2
20210914,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-14,2021-09-20,2
20210907,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-07,2021-09-13,2
20210831,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-31,2021-09-06,2
20210824,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-24,2021-08-30,2
20210817,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-17,2021-08-23,2
20210810,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-10,2021-08-16,2
20210803,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-03,2021-08-09,2
20210727,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-27,2021-08-02,2
20210720,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-20,2021-07-26,2
20210713,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-13,2021-07-19,2
20210706,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-06,2021-07-12,2
20210629,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-29,2021-07-05,2
20210622,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-22,2021-06-28,2
20210615,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-15,2021-06-21,2
20210608,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-08,2021-06-14,2
20210601,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-01,2021-06-07,2
20210525,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-25,2021-05-31,2
20210518,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-18,2021-05-24,2
20210511,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-11,2021-05-17,2
20210504,RI,16.96,83.04,0.00,0.00,0.00,0.00,2021-05-04,2021-05-10,2
20210427,RI,0.00,100.00,0.00,0.00,0.00,0.00,2021-04-27,2021-05-03,2
20210420,RI,0.00,100.00,0.00,0.00,0.00,0.00,2021-04-20,2021-04-26,2
20210413,RI,0.00,100.00,0.00,0.00,0.00,0.00,2021-04-13,2021-04-19,2
20210406,RI,0.00,100.00,0.00,0.00,0.00,0.00,2021-04-06,2021-04-12,2
20210330,RI,1.10,98.90,0.00,0.00,0.00,0.00,2021-03-30,2021-04-05,2
20210323,RI,0.70,99.30,0.00,0.00,0.00,0.00,2021-03-23,2021-03-29,2
20210316,RI,0.70,99.30,0.00,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,RI,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,RI,99.21,0.79,0.00,0.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,RI,99.21,0.79,0.00,0.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,RI,0.00,100.00,0.00,0.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,RI,0.00,56.31,43.69,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,RI,0.00,0.00,63.88,36.12,0.00,0.00,2020-11-24,2020-11-30,2
20201117,RI,0.00,0.00,56.38,43.62,0.00,0.00,2020-11-17,2020-11-23,2
20201110,RI,0.00,0.00,56.38,43.62,0.00,0.00,2020-11-10,2020-11-16,2
20201103,RI,0.00,0.00,56.38,43.62,0.00,0.00,2020-11-03,2020-11-09,2
20201027,RI,0.00,0.00,0.00,56.14,43.86,0.00,2020-10-27,2020-11-02,2
20201020,RI,0.00,0.00,0.00,56.14,43.86,0.00,2020-10-20,2020-10-26,2
20201013,RI,0.00,0.00,0.00,0.79,99.21,0.00,2020-10-13,2020-10-19,2
20201006,RI,0.00,0.00,0.00,0.79,99.21,0.00,2020-10-06,2020-10-12,2
20200929,RI,0.00,0.00,0.79,0.00,99.21,0.00,2020-09-29,2020-10-05,2
20200922,RI,0.00,0.00,0.79,4.59,94.62,0.00,2020-09-22,2020-09-28,2
20200915,RI,0.00,0.00,0.79,19.62,79.58,0.00,2020-09-15,2020-09-21,2
20200908,RI,0.00,0.00,1.17,98.83,0.00,0.00,2020-09-08,2020-09-14,2
20200901,RI,0.00,0.00,1.17,98.83,0.00,0.00,2020-09-01,2020-09-07,2
20200825,RI,0.00,0.00,56.42,43.58,0.00,0.00,2020-08-25,2020-08-31,2
20200818,RI,0.00,0.00,56.42,43.58,0.00,0.00,2020-08-18,2020-08-24,2
20200811,RI,0.00,1.59,98.41,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,RI,0.00,17.91,82.09,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,RI,0.00,96.74,3.26,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,RI,7.61,92.39,0.00,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,RI,7.61,92.39,0.00,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,RI,21.34,78.66,0.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,RI,95.93,4.07,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,RI,81.60,18.40,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,RI,81.60,18.40,0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,RI,98.50,1.50,0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,RI,8.56,91.44,0.00,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,RI,0.79,99.21,0.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,RI,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,RI,64.05,35.95,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,RI,64.05,35.95,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,RI,0.00,100.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,RI,43.11,56.89,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,RI,42.95,57.05,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,RI,43.47,56.53,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,RI,92.62,7.38,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,RI,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
