year,month,state,d0,d1,d2,d3,d4,DSCI_avg,DSCI_summed
183,2016,7,NC,6.225,4.039999999999999,6.24,0.0,0.0,33.025,132.1
184,2016,7,ND,10.815,2.7075,0.6825,0.0,0.0,18.277500000000003,73.11000000000001
185,2016,7,NE,29.784999999999997,4.3999999999999995,0.0,0.0,0.0,38.585,154.34
186,2016,7,NH,39.032500000000006,25.4675,16.115,0.0,0.0,138.3125,553.25
187,2016,7,NJ,30.595,38.485,0.0,0.0,0.0,107.565,430.26
188,2016,7,NM,64.6875,17.08,0.0,0.0,0.0,98.8475,395.39
189,2016,7,NV,32.97,12.57,21.42,0.26,0.0,124.71000000000001,498.84000000000003
190,2016,7,NY,45.3575,29.9325,15.305,0.0,0.0,151.1375,604.55
191,2016,7,OH,45.737500000000004,19.2775,0.0,0.0,0.0,84.2925,337.17
192,2016,7,OK,24.665,7.21,0.1325,0.0,0.0,39.4825,157.93
193,2016,7,OR,50.25,49.75,0.0,0.0,0.0,149.75,599.0
194,2016,7,PA,59.6525,12.942499999999999,2.0524999999999998,0.0,0.0,91.69500000000001,366.78000000000003
195,2016,7,PR,12.23,6.029999999999999,0.0,0.0,0.0,24.29,97.16
196,2016,7,RI,54.8525,45.147499999999994,0.0,0.0,0.0,145.14749999999998,580.5899999999999
197,2016,7,SC,11.675,13.2625,7.717499999999999,1.65,0.0,76.2025,304.81
198,2016,7,SD,24.357499999999998,29.9525,7.032500000000001,3.265,0.0,134.745,538.98
199,2016,7,TN,35.86,20.7525,12.115,1.1625,0.0,124.17249999999999,496.68999999999994
200,2016,7,TX,12.875,1.8425,0.045,0.0,0.0,16.695,66.78
201,2016,7,UT,49.935,1.01,0.0,0.0,0.0,51.955,207.82
202,2016,7,VA,1.9525000000000001,0.0,0.0,0.0,0.0,1.9525000000000001,7.8100000000000005
203,2016,7,VT,78.34,14.77,0.0,0.0,0.0,107.88,431.52
204,2016,7,WA,96.37,3.63,0.0,0.0,0.0,103.63000000000001,414.52000000000004
205,2016,7,WI,3.21,0.0,0.0,0.0,0.0,3.21,12.84
206,2016,7,WV,2.4549999999999996,0.0,0.0,0.0,0.0,2.4549999999999996,9.819999999999999
207,2016,7,WY,25.0,9.3025,3.755,2.795,0.0,80.02499999999999,320.09999999999997
208,2016,8,AK,11.629999999999999,0.0,0.0,0.0,0.0,11.629999999999999,58.14999999999999
209,2016,8,AL,22.48,18.967999999999996,11.962,2.09,0.0,115.11200000000001,575.5600000000001
210,2016,8,AR,14.732,0.016,0.0,0.0,0.0,14.764,73.82
211,2016,8,AZ,27.712,68.93800000000002,3.2880000000000003,0.0,0.0,175.45200000000003,877.2600000000001
212,2016,8,CA,16.41,24.57,16.21,21.76,21.04,310.02000000000004,1550.1000000000001
213,2016,8,CO,25.296,0.958,0.0,0.0,0.0,27.212,136.06
